cve_id,description,cpe_match,accessVector,baseScore,exploitabilityScore,obtainAllPrivilege,obtainUserPrivilege,obtainOtherPrivilege,privilegesRequired
CVE-2011-3587,"Unspecified vulnerability in Zope 2.12.x and 2.13.x, as used in Plone 4.0.x through 4.0.9, 4.1, and 4.2 through 4.2a2, allows remote attackers to execute arbitrary commands via vectors related to the p_ class in OFS/misc_.py and the use of Python modules.","['cpe:2.3:a:zope:zope:2.13.10:*:*:*:*:*:*:*', 'cpe:2.3:a:plone:plone:4.2a1:*:*:*:*:*:*:*', 'cpe:2.3:a:zope:zope:2.12.0:a2:*:*:*:*:*:*', 'cpe:2.3:a:zope:zope:2.12.11:*:*:*:*:*:*:*', 'cpe:2.3:a:zope:zope:2.12.9:*:*:*:*:*:*:*', 'cpe:2.3:a:zope:zope:2.12.8:*:*:*:*:*:*:*', 'cpe:2.3:a:plone:plone:4.0.5:*:*:*:*:*:*:*', 'cpe:2.3:a:zope:zope:2.13.0:a3:*:*:*:*:*:*', 'cpe:2.3:a:zope:zope:2.12.16:*:*:*:*:*:*:*', 'cpe:2.3:a:zope:zope:2.13.0:c1:*:*:*:*:*:*', 'cpe:2.3:a:zope:zope:2.12.10:*:*:*:*:*:*:*', 'cpe:2.3:a:zope:zope:2.13.9:*:*:*:*:*:*:*', 'cpe:2.3:a:zope:zope:2.12.3:*:*:*:*:*:*:*', 'cpe:2.3:a:zope:zope:2.12.12:*:*:*:*:*:*:*', 'cpe:2.3:a:plone:plone:4.0.2:*:*:*:*:*:*:*', 'cpe:2.3:a:zope:zope:2.13.0:b1:*:*:*:*:*:*', 'cpe:2.3:a:zope:zope:2.13.0:*:*:*:*:*:*:*', 'cpe:2.3:a:zope:zope:2.12.17:*:*:*:*:*:*:*', 'cpe:2.3:a:zope:zope:2.12.19:*:*:*:*:*:*:*', 'cpe:2.3:a:zope:zope:2.12.14:*:*:*:*:*:*:*', 'cpe:2.3:a:zope:zope:2.12.15:*:*:*:*:*:*:*', 'cpe:2.3:a:plone:plone:4.0.8:*:*:*:*:*:*:*', 'cpe:2.3:a:zope:zope:2.12.0:*:*:*:*:*:*:*', 'cpe:2.3:a:plone:plone:4.0.7:*:*:*:*:*:*:*', 'cpe:2.3:a:plone:plone:4.0.4:*:*:*:*:*:*:*', 'cpe:2.3:a:zope:zope:2.12.0:b1:*:*:*:*:*:*', 'cpe:2.3:a:zope:zope:2.12.5:*:*:*:*:*:*:*', 'cpe:2.3:a:zope:zope:2.12.0:a4:*:*:*:*:*:*', 'cpe:2.3:a:zope:zope:2.12.0:a1:*:*:*:*:*:*', 'cpe:2.3:a:plone:plone:4.0.9:*:*:*:*:*:*:*', 'cpe:2.3:a:zope:zope:2.13.7:*:*:*:*:*:*:*', 'cpe:2.3:a:plone:plone:4.1:*:*:*:*:*:*:*', 'cpe:2.3:a:zope:zope:2.12.18:*:*:*:*:*:*:*', 'cpe:2.3:a:zope:zope:2.13.2:*:*:*:*:*:*:*', 'cpe:2.3:a:zope:zope:2.13.4:*:*:*:*:*:*:*', 'cpe:2.3:a:zope:zope:2.13.1:*:*:*:*:*:*:*', 'cpe:2.3:a:zope:zope:2.12.6:*:*:*:*:*:*:*', 'cpe:2.3:a:zope:zope:2.12.2:*:*:*:*:*:*:*', 'cpe:2.3:a:zope:zope:2.13.0:a2:*:*:*:*:*:*', 'cpe:2.3:a:zope:zope:2.12.0:b2:*:*:*:*:*:*', 'cpe:2.3:a:zope:zope:2.12.20:*:*:*:*:*:*:*', 'cpe:2.3:a:plone:plone:4.0:*:*:*:*:*:*:*', 'cpe:2.3:a:zope:zope:2.13.8:*:*:*:*:*:*:*', 'cpe:2.3:a:plone:plone:4.0.6.1:*:*:*:*:*:*:*', 'cpe:2.3:a:zope:zope:2.12.0:a3:*:*:*:*:*:*', 'cpe:2.3:a:zope:zope:2.13.0:a1:*:*:*:*:*:*', 'cpe:2.3:a:zope:zope:2.12.0:b3:*:*:*:*:*:*', 'cpe:2.3:a:zope:zope:2.13.3:*:*:*:*:*:*:*', 'cpe:2.3:a:zope:zope:2.13.5:*:*:*:*:*:*:*', 'cpe:2.3:a:zope:zope:2.12.7:*:*:*:*:*:*:*', 'cpe:2.3:a:zope:zope:2.13.0:a4:*:*:*:*:*:*', 'cpe:2.3:a:plone:plone:4.0.1:*:*:*:*:*:*:*', 'cpe:2.3:a:zope:zope:2.12.4:*:*:*:*:*:*:*', 'cpe:2.3:a:zope:zope:2.13.6:*:*:*:*:*:*:*', 'cpe:2.3:a:zope:zope:2.12.0:b4:*:*:*:*:*:*', 'cpe:2.3:a:plone:plone:4.0.3:*:*:*:*:*:*:*', 'cpe:2.3:a:plone:plone:4.2a2:*:*:*:*:*:*:*', 'cpe:2.3:a:zope:zope:2.12.1:*:*:*:*:*:*:*', 'cpe:2.3:a:plone:plone:4.2:*:*:*:*:*:*:*', 'cpe:2.3:a:zope:zope:2.12.13:*:*:*:*:*:*:*']",NETWORK,9.3,8.6,False,False,False,Null
CVE-2019-3396,"The Widget Connector macro in Atlassian Confluence Server before version 6.6.12 (the fixed version for 6.6.x), from version 6.7.0 before 6.12.3 (the fixed version for 6.12.x), from version 6.13.0 before 6.13.3 (the fixed version for 6.13.x), and from version 6.14.0 before 6.14.2 (the fixed version for 6.14.x), allows remote attackers to achieve path traversal and remote code execution on a Confluence Server or Data Center instance via server-side template injection.","['cpe:2.3:a:atlassian:confluence:*:*:*:*:*:*:*:*', 'cpe:2.3:a:atlassian:confluence:*:*:*:*:*:*:*:*', 'cpe:2.3:a:atlassian:confluence_server:*:*:*:*:*:*:*:*', 'cpe:2.3:a:atlassian:confluence_server:*:*:*:*:*:*:*:*']",NETWORK,10,10,False,False,False,Null
CVE-2008-4696,"Cross-site scripting (XSS) vulnerability in Opera.dll in Opera before 9.61 allows remote attackers to inject arbitrary web script or HTML via the anchor identifier (aka the ""optional fragment""), which is not properly escaped before storage in the History Search database (aka md.dat).","['cpe:2.3:a:opera:opera:8.52:*:*:*:*:*:*:*', 'cpe:2.3:a:opera:opera:7.50:beta_1:*:*:*:*:*:*', 'cpe:2.3:a:opera:opera:5..10:*:*:*:*:*:*:*', 'cpe:2.3:a:opera:opera:7.20:*:*:*:*:*:*:*', 'cpe:2.3:a:opera:opera:7.52:*:*:*:*:*:*:*', 'cpe:2.3:a:opera:opera:8.50:*:*:*:*:*:*:*', 'cpe:2.3:a:opera:opera:9.26:*:*:*:*:*:*:*', 'cpe:2.3:a:opera:opera:9.02:*:*:*:*:*:*:*', 'cpe:2.3:a:opera:opera:7.20:beta7:*:*:*:*:*:*', 'cpe:2.3:a:opera:opera:8.53:*:*:*:*:*:*:*', 'cpe:2.3:a:opera:opera:5.2:*:*:*:*:*:*:*', 'cpe:2.3:a:opera:opera:5.4:*:*:*:*:*:*:*', 'cpe:2.3:a:opera:opera:7.53:*:*:*:*:*:*:*', 'cpe:2.3:a:opera:opera:7.54:update_2:*:*:*:*:*:*', 'cpe:2.3:a:opera:opera:9.27:*:*:*:*:*:*:*', 'cpe:2.3:a:opera:opera:5.12:*:*:*:*:*:*:*', 'cpe:2.3:a:opera:opera:7.22:*:*:*:*:*:*:*', 'cpe:2.3:a:opera:opera:7.50:*:*:*:*:*:*:*', 'cpe:2.3:a:opera:opera:8.0:beta_3:*:*:*:*:*:*', 'cpe:2.3:a:opera:opera:7.0:*:*:*:*:*:*:*', 'cpe:2.3:a:opera:opera:8.0:*:*:*:*:*:*:*', 'cpe:2.3:a:opera:opera:8.01:*:*:*:*:*:*:*', 'cpe:2.3:a:opera:opera:8.54:*:*:*:*:*:*:*', 'cpe:2.3:a:opera:opera:6.03:*:*:*:*:*:*:*', 'cpe:2.3:a:opera:opera:8.51:*:*:*:*:*:*:*', 'cpe:2.3:a:opera:opera:9.24:*:*:*:*:*:*:*', 'cpe:2.3:a:opera:opera:6.06:*:*:*:*:*:*:*', 'cpe:2.3:a:opera:opera:7.03:*:*:*:*:*:*:*', 'cpe:2.3:a:opera:opera:9.01:*:*:*:*:*:*:*', 'cpe:2.3:a:opera:opera:5.0:*:*:*:*:*:*:*', 'cpe:2.3:a:opera:opera:9.0:beta_2:*:*:*:*:*:*', 'cpe:2.3:a:opera:opera:6.02:*:*:*:*:*:*:*', 'cpe:2.3:a:opera:opera:6:beta_1:*:*:*:*:*:*', 'cpe:2.3:a:opera:opera:9.23:*:*:*:*:*:*:*', 'cpe:2.3:a:opera:opera:6.0:*:*:*:*:*:*:*', 'cpe:2.3:a:opera:opera:9.22:*:*:*:*:*:*:*', 'cpe:2.3:a:opera:opera:6.01:*:*:*:*:*:*:*', 'cpe:2.3:a:opera:opera:7:beta_1:*:*:*:*:*:*', 'cpe:2.3:a:opera:opera:9.0:beta_1:*:*:*:*:*:*', 'cpe:2.3:a:opera:opera:7.10:*:*:*:*:*:*:*', 'cpe:2.3:a:opera:opera:*:*:*:*:*:*:*:*', 'cpe:2.3:a:opera:opera:9.50:beta_2:*:*:*:*:*:*', 'cpe:2.3:a:opera:opera:9.20:*:*:*:*:*:*:*', 'cpe:2.3:a:opera:opera:5.6:*:*:*:*:*:*:*', 'cpe:2.3:a:opera:opera:*:*:*:*:*:*:*:*', 'cpe:2.3:a:opera:opera:7:beta_1.2:*:*:*:*:*:*', 'cpe:2.3:a:opera:opera:5.5:*:*:*:*:*:*:*', 'cpe:2.3:a:opera:opera:5.8:*:*:*:*:*:*:*', 'cpe:2.3:a:opera:opera:7.54:update_1:*:*:*:*:*:*', 'cpe:2.3:a:opera:opera:5.3:*:*:*:*:*:*:*', 'cpe:2.3:a:opera:opera:8.0:beta_2:*:*:*:*:*:*', 'cpe:2.3:a:opera:opera:7.23:*:*:*:*:*:*:*', 'cpe:2.3:a:opera:opera:5.1:*:*:*:*:*:*:*', 'cpe:2.3:a:opera:opera:5.11:*:*:*:*:*:*:*', 'cpe:2.3:a:opera:opera:9.25:*:*:*:*:*:*:*', 'cpe:2.3:a:opera:opera:6.04:*:*:*:*:*:*:*', 'cpe:2.3:a:opera:opera:6.05:*:*:*:*:*:*:*', 'cpe:2.3:a:opera:opera:5.7:*:*:*:*:*:*:*', 'cpe:2.3:a:opera:opera:9.0:*:*:*:*:*:*:*', 'cpe:2.3:a:opera:opera:7.01:*:*:*:*:*:*:*', 'cpe:2.3:a:opera:opera:7.51:*:*:*:*:*:*:*', 'cpe:2.3:a:opera:opera:8.0:beta_1:*:*:*:*:*:*', 'cpe:2.3:a:opera:opera:9.10:*:*:*:*:*:*:*', 'cpe:2.3:a:opera:opera:7.54:*:*:*:*:*:*:*', 'cpe:2.3:a:opera:opera:7.11:*:*:*:*:*:*:*', 'cpe:2.3:a:opera:opera:5.9:*:*:*:*:*:*:*', 'cpe:2.3:a:opera:opera:7.02:*:*:*:*:*:*:*', 'cpe:2.3:a:opera:opera:7.21:*:*:*:*:*:*:*', 'cpe:2.3:a:opera:opera:9.20:beta_1:*:*:*:*:*:*', 'cpe:2.3:a:opera:opera:9.21:*:*:*:*:*:*:*', 'cpe:2.3:a:opera:opera:9.51:*:*:*:*:*:*:*', 'cpe:2.3:a:opera:opera:8.02:*:*:*:*:*:*:*', 'cpe:2.3:a:opera:opera:7.0:beta_2:*:*:*:*:*:*', 'cpe:2.3:a:opera:opera:9.50:*:*:*:*:*:*:*']",NETWORK,4.3,8.6,False,False,False,Null
CVE-2015-2049,Unrestricted file upload vulnerability in D-Link DCS-931L with firmware 1.04 and earlier allows remote authenticated users to execute arbitrary code by uploading a file with an executable extension.,[],NETWORK,9,8,False,False,False,Null
CVE-2005-3757,"The Saxon XSLT parser in Google Mini Search Appliance, and possibly Google Search Appliance, allows remote attackers to obtain sensitive information and execute arbitrary code via dangerous Java class methods in select attribute of xsl:value-of tags in XSLT style sheets, such as (1) system-property, (2) sys:getProperty, and (3) run:exec.","['cpe:2.3:h:google:mini_search_appliance:*:*:*:*:*:*:*:*', 'cpe:2.3:h:google:search_appliance:*:*:*:*:*:*:*:*']",NETWORK,7.5,10,False,True,False,Null
CVE-2013-3568,Cross-site request forgery (CSRF) vulnerability in Cisco Linksys WRT110 allows remote attackers to hijack the authentication of users for requests that have unspecified impact via unknown vectors.,[],NETWORK,6.8,8.6,False,False,False,Null
CVE-2013-6829,admin/confnetworking.html in PineApp Mail-SeCure allows remote attackers to execute arbitrary commands via shell metacharacters in the pinghost parameter during a ping operation.,['cpe:2.3:a:pineapp:mail-secure:-:*:*:*:*:*:*:*'],NETWORK,7.5,10,False,False,False,Null
CVE-2014-100005,"Multiple cross-site request forgery (CSRF) vulnerabilities in D-Link DIR-600 router (rev. Bx) with firmware before 2.17b02 allow remote attackers to hijack the authentication of administrators for requests that (1) create an administrator account or (2) enable remote management via a crafted configuration module to hedwig.cgi, (3) activate new configuration settings via a SETCFG,SAVE,ACTIVATE action to pigwidgeon.cgi, or (4) send a ping via a ping action to diagnostic.php.",[],NETWORK,6.8,8.6,False,False,False,Null
CVE-2014-3936,"Stack-based buffer overflow in the do_hnap function in www/my_cgi.cgi in D-Link DSP-W215 (Rev. A1) with firmware 1.01b06 and earlier, DIR-505 with firmware before 1.08b10, and DIR-505L with firmware 1.01 and earlier allows remote attackers to execute arbitrary code via a long Content-Length header in a GetDeviceSettings action in an HNAP request.",[],NETWORK,10,10,False,False,False,Null
CVE-2017-5255,"In version 3.5 and prior of Cambium Networks ePMP firmware, a lack of input sanitation for certain parameters on the web management console allows any authenticated user (including the otherwise low-privilege readonly user) to inject shell meta-characters as part of a specially-crafted POST request to the get_chart function and run OS-level commands, effectively as root.",[],NETWORK,9,8,False,False,False,Null
CVE-2021-1472,"Multiple vulnerabilities exist in the web-based management interface of Cisco Small Business RV Series Routers. A remote attacker could execute arbitrary commands or bypass authentication and upload files on an affected device. For more information about these vulnerabilities, see the Details section of this advisory.",[],NETWORK,7.5,10,False,False,False,Null
CVE-2019-20499,"D-Link DWL-2600AP 4.2.0.15 Rev A devices have an authenticated OS command injection vulnerability via the Restore Configuration functionality in the Web interface, using shell metacharacters in the admin.cgi?action=config_restore configRestore or configServerip parameter.",[],LOCAL,7.2,3.9,False,False,False,Null
CVE-2019-3929,"The Crestron AM-100 firmware 1.6.0.2, Crestron AM-101 firmware 2.7.0.1, Barco wePresent WiPG-1000P firmware 2.3.0.10, Barco wePresent WiPG-1600W before firmware 2.4.1.19, Extron ShareLink 200/250 firmware 2.0.3.4, Teq AV IT WIPS710 firmware 1.1.0.7, SHARP PN-L703WA firmware 1.4.2.3, Optoma WPS-Pro firmware 1.0.0.5, Blackbox HD WPS firmware 1.0.0.5, InFocus LiteShow3 firmware 1.0.16, and InFocus LiteShow4 2.0.0.7 are vulnerable to command injection via the file_transfer.cgi HTTP endpoint. A remote, unauthenticated attacker can use this vulnerability to execute operating system commands as root.",[],NETWORK,10,10,False,False,False,Null
CVE-2020-12109,"Certain TP-Link devices allow Command Injection. This affects NC200 2.1.9 build 200225, NC210 1.0.9 build 200304, NC220 1.3.0 build 200304, NC230 1.3.0 build 200304, NC250 1.3.0 build 200304, NC260 1.5.2 build 200304, and NC450 1.5.3 build 200304.",[],NETWORK,9,8,False,False,False,Null
CVE-2020-5722,The HTTP interface of the Grandstream UCM6200 series is vulnerable to an unauthenticated remote SQL injection via crafted HTTP request. An attacker can use this vulnerability to execute shell commands as root on versions before 1.0.19.20 or inject HTML in password recovery emails in versions before 1.0.20.17.,[],NETWORK,10,10,False,False,False,Null
CVE-2021-24145,"Arbitrary file upload in the Modern Events Calendar Lite WordPress plugin, versions before 5.16.5, did not properly check the imported file, allowing PHP ones to be uploaded by administrator by using the 'text/csv' content-type in the request.",['cpe:2.3:a:webnus:modern_events_calendar_lite:*:*:*:*:*:wordpress:*:*'],NETWORK,6.5,8,False,False,False,Null
CVE-2021-43258,"CartView.php in ChurchInfo 1.3.0 allows attackers to achieve remote code execution through insecure uploads. This requires authenticated access tot he ChurchInfo application. Once authenticated, a user can add names to their cart, and compose an email. Uploading an attachment for the email stores the attachment on the site in the /tmp_attach/ folder where it can be accessed with a GET request. There are no limitations on files that can be attached, allowing for malicious PHP code to be uploaded and interpreted by the server.",['cpe:2.3:a:churchdb:churchinfo:*:*:*:*:*:*:*:*'],NETWORK,Null,8.8,2.8,Null,Null,Null
CVE-2022-20705,"Multiple vulnerabilities in Cisco Small Business RV160, RV260, RV340, and RV345 Series Routers could allow an attacker to do any of the following: Execute arbitrary code Elevate privileges Execute arbitrary commands Bypass authentication and authorization protections Fetch and run unsigned software Cause denial of service (DoS) For more information about these vulnerabilities, see the Details section of this advisory.",[],NETWORK,7.5,10,False,False,False,Null
CVE-2022-20828,"A vulnerability in the CLI parser of Cisco FirePOWER Software for Adaptive Security Appliance (ASA) FirePOWER module could allow an authenticated, remote attacker to execute arbitrary commands on the underlying operating system of an affected ASA FirePOWER module as the root user. This vulnerability is due to improper handling of undefined command parameters. An attacker could exploit this vulnerability by using a crafted command on the CLI or by submitting a crafted HTTPS request to the web-based management interface of the Cisco ASA that is hosting the ASA FirePOWER module. Note: To exploit this vulnerability, the attacker must have administrative access to the Cisco ASA. A user who has administrative access to a particular Cisco ASA is also expected to have administrative access to the ASA FirePOWER module that is hosted by that Cisco ASA.",[],NETWORK,9,8,False,False,False,Null
CVE-2014-1635,Buffer overflow in login.cgi in MiniHttpd in Belkin N750 Router with firmware before F9K1103_WW_1.10.17m allows remote attackers to execute arbitrary code via a long string in the jump parameter.,[],NETWORK,10,10,False,False,False,Null
CVE-2017-16709,Crestron Airmedia AM-100 devices with firmware before 1.6.0 and AM-101 devices with firmware before 2.7.0 allows remote authenticated administrators to execute arbitrary code via unspecified vectors.,[],NETWORK,6.5,8,False,False,False,Null
CVE-2017-18368,"The ZyXEL P660HN-T1A v1 TCLinux Fw $7.3.15.0 v001 / 3.40(ULM.0)b31 router distributed by TrueOnline has a command injection vulnerability in the Remote System Log forwarding function, which is accessible by an unauthenticated user. The vulnerability is in the ViewLog.asp page and can be exploited through the remote_host parameter.",[],NETWORK,10,10,False,False,False,Null
CVE-2017-18370,"The ZyXEL P660HN-T1A v2 TCLinux Fw #7.3.37.6 router distributed by TrueOnline has a command injection vulnerability in the Remote System Log forwarding function, which is only accessible by an authenticated user. The vulnerability is in the logSet.asp page and can be exploited through the ServerIP parameter. Authentication can be achieved by exploiting CVE-2017-18371.",[],NETWORK,9,8,False,False,False,Null
CVE-2019-17621,"The UPnP endpoint URL /gena.cgi in the D-Link DIR-859 Wi-Fi router 1.05 and 1.06B01 Beta01 allows an Unauthenticated remote attacker to execute system commands as root, by sending a specially crafted HTTP SUBSCRIBE request to the UPnP service when connecting to the local network.",[],NETWORK,10,10,False,False,False,Null
CVE-2019-20215,"D-Link DIR-859 1.05 and 1.06B01 Beta01 devices allow remote attackers to execute arbitrary OS commands via a urn: to the M-SEARCH method in ssdpcgi() in /htdocs/cgibin, because HTTP_ST is mishandled. The value of the urn: service/device is checked with the strstr function, which allows an attacker to concatenate arbitrary commands separated by shell metacharacters.",[],NETWORK,10,10,False,False,False,Null
CVE-2020-10882,"This vulnerability allows network-adjacent attackers to execute arbitrary code on affected installations of TP-Link Archer A7 Firmware Ver: 190726 AC1750 routers. Authentication is not required to exploit this vulnerability. The specific flaw exists within the tdpServer service, which listens on UDP port 20002 by default. When parsing the slave_mac parameter, the process does not properly validate a user-supplied string before using it to execute a system call. An attacker can leverage this vulnerability to execute code in the context of the root user. Was ZDI-CAN-9650.",[],ADJACENT_NETWORK,8.3,6.5,False,False,False,Null
CVE-2017-18369,"The Billion 5200W-T 1.02b.rc5.dt49 router distributed by TrueOnline has a command injection vulnerability in the Remote System Log forwarding function, which is accessible by an unauthenticated user. The vulnerability is in the adv_remotelog.asp page and can be exploited through the syslogServerAddr parameter.",[],NETWORK,10,10,False,False,False,Null
CVE-2022-20699,"Multiple vulnerabilities in Cisco Small Business RV160, RV260, RV340, and RV345 Series Routers could allow an attacker to do any of the following: Execute arbitrary code Elevate privileges Execute arbitrary commands Bypass authentication and authorization protections Fetch and run unsigned software Cause denial of service (DoS) For more information about these vulnerabilities, see the Details section of this advisory.",[],NETWORK,10,10,False,False,False,Null
CVE-2015-1187,The ping tool in multiple D-Link and TRENDnet devices allow remote attackers to execute arbitrary code via the ping_addr parameter to ping.ccp.,[],NETWORK,10,10,False,False,False,Null
CVE-2019-1663,"A vulnerability in the web-based management interface of the Cisco RV110W Wireless-N VPN Firewall, Cisco RV130W Wireless-N Multifunction VPN Router, and Cisco RV215W Wireless-N VPN Router could allow an unauthenticated, remote attacker to execute arbitrary code on an affected device. The vulnerability is due to improper validation of user-supplied data in the web-based management interface. An attacker could exploit this vulnerability by sending malicious HTTP requests to a targeted device. A successful exploit could allow the attacker to execute arbitrary code on the underlying operating system of the affected device as a high-privilege user. RV110W Wireless-N VPN Firewall versions prior to 1.2.2.1 are affected. RV130W Wireless-N Multifunction VPN Router versions prior to 1.0.3.45 are affected. RV215W Wireless-N VPN Router versions prior to 1.3.1.1 are affected.",[],NETWORK,10,10,False,False,False,Null
CVE-2021-3129,"Ignition before 2.5.2, as used in Laravel and other products, allows unauthenticated remote attackers to execute arbitrary code because of insecure usage of file_get_contents() and file_put_contents(). This is exploitable on sites using debug mode with Laravel before 8.4.2.",[],NETWORK,7.5,10,False,False,False,Null
CVE-2021-27876,"An issue was discovered in Veritas Backup Exec before 21.2. The communication between a client and an Agent requires successful authentication, which is typically completed over a secure TLS communication. However, due to a vulnerability in the SHA Authentication scheme, an attacker is able to gain unauthorized access and complete the authentication process. Subsequently, the client can execute data management protocol commands on the authenticated connection. By using crafted input parameters in one of these commands, an attacker can access an arbitrary file on the system using System privileges.",['cpe:2.3:a:veritas:backup_exec:*:*:*:*:*:*:*:*'],NETWORK,7.5,8,False,False,False,Null
CVE-2017-9757,"IPFire 2.19 has a Remote Command Injection vulnerability in ids.cgi via the OINKCODE parameter, which is mishandled by a shell. This can be exploited directly by authenticated users, or through CSRF.",['cpe:2.3:a:ipfire:ipfire:*:*:*:*:*:*:*:*'],NETWORK,6.5,8,False,False,False,Null
CVE-2013-0156,"active_support/core_ext/hash/conversions.rb in Ruby on Rails before 2.3.15, 3.0.x before 3.0.19, 3.1.x before 3.1.10, and 3.2.x before 3.2.11 does not properly restrict casts of string values, which allows remote attackers to conduct object-injection attacks and execute arbitrary code, or cause a denial of service (memory and CPU consumption) involving nested XML entity references, by leveraging Action Pack support for (1) YAML type conversion or (2) Symbol type conversion.","['cpe:2.3:a:rubyonrails:ruby_on_rails:*:*:*:*:*:*:*:*', 'cpe:2.3:a:rubyonrails:ruby_on_rails:*:*:*:*:*:*:*:*', 'cpe:2.3:a:rubyonrails:ruby_on_rails:*:*:*:*:*:*:*:*', 'cpe:2.3:a:rubyonrails:rails:*:*:*:*:*:*:*:*', 'cpe:2.3:o:debian:debian_linux:7.0:*:*:*:*:*:*:*', 'cpe:2.3:o:debian:debian_linux:6.0:*:*:*:*:*:*:*']",NETWORK,7.5,10,False,False,False,Null
CVE-2013-4212,"Certain getText methods in the ActionSupport controller in Apache Roller before 5.0.2 allow remote attackers to execute arbitrary OGNL expressions via the first or second parameter, as demonstrated by the pageTitle parameter in the !getPageTitle sub-URL to roller-ui/login.rol, which uses a subclass of UIAction, aka ""OGNL Injection.""","['cpe:2.3:a:apache:roller:4.0.1:*:*:*:*:*:*:*', 'cpe:2.3:a:apache:roller:*:*:*:*:*:*:*:*', 'cpe:2.3:a:apache:roller:4.0:*:*:*:*:*:*:*', 'cpe:2.3:a:apache:roller:5.0:*:*:*:*:*:*:*']",NETWORK,6.8,8.6,False,False,False,Null
CVE-2009-2288,statuswml.cgi in Nagios before 3.1.1 allows remote attackers to execute arbitrary commands via shell metacharacters in the (1) ping or (2) Traceroute parameters.,"['cpe:2.3:a:nagios:nagios:3.0:alpha3:*:*:*:*:*:*', 'cpe:2.3:a:nagios:nagios:2.7:*:*:*:*:*:*:*', 'cpe:2.3:a:nagios:nagios:3.0:rc3:*:*:*:*:*:*', 'cpe:2.3:a:nagios:nagios:3.0:beta4:*:*:*:*:*:*', 'cpe:2.3:a:nagios:nagios:3.0.6:*:*:*:*:*:*:*', 'cpe:2.3:a:nagios:nagios:1.1:*:*:*:*:*:*:*', 'cpe:2.3:a:nagios:nagios:3.0:alpha2:*:*:*:*:*:*', 'cpe:2.3:a:nagios:nagios:3.0.1:*:*:*:*:*:*:*', 'cpe:2.3:a:nagios:nagios:1.0:*:*:*:*:*:*:*', 'cpe:2.3:a:nagios:nagios:3.0:beta5:*:*:*:*:*:*', 'cpe:2.3:a:nagios:nagios:3.0:rc1:*:*:*:*:*:*', 'cpe:2.3:a:nagios:nagios:*:*:*:*:*:*:*:*', 'cpe:2.3:a:nagios:nagios:1.0b4:*:*:*:*:*:*:*', 'cpe:2.3:a:nagios:nagios:3.0.2:*:*:*:*:*:*:*', 'cpe:2.3:a:nagios:nagios:2.0b4:*:*:*:*:*:*:*', 'cpe:2.3:a:nagios:nagios:3.0:beta2:*:*:*:*:*:*', 'cpe:2.3:a:nagios:nagios:2.10:*:*:*:*:*:*:*', 'cpe:2.3:a:nagios:nagios:3.0:beta7:*:*:*:*:*:*', 'cpe:2.3:a:nagios:nagios:3.0:rc2:*:*:*:*:*:*', 'cpe:2.3:a:nagios:nagios:3.0:*:*:*:*:*:*:*', 'cpe:2.3:a:nagios:nagios:2.0:*:*:*:*:*:*:*', 'cpe:2.3:a:nagios:nagios:3.0.4:*:*:*:*:*:*:*', 'cpe:2.3:a:nagios:nagios:3.0:alpha1:*:*:*:*:*:*', 'cpe:2.3:a:nagios:nagios:1.4.1:*:*:*:*:*:*:*', 'cpe:2.3:a:nagios:nagios:3.0:beta6:*:*:*:*:*:*', 'cpe:2.3:a:nagios:nagios:3.0:alpha4:*:*:*:*:*:*', 'cpe:2.3:a:nagios:nagios:3.0:beta1:*:*:*:*:*:*', 'cpe:2.3:a:nagios:nagios:1.0b1:*:*:*:*:*:*:*', 'cpe:2.3:a:nagios:nagios:3.0:beta3:*:*:*:*:*:*', 'cpe:2.3:a:nagios:nagios:3.0.3:*:*:*:*:*:*:*', 'cpe:2.3:a:nagios:nagios:1.0b2:*:*:*:*:*:*:*', 'cpe:2.3:a:nagios:nagios:3.0.5:*:*:*:*:*:*:*']",NETWORK,7.5,10,False,False,False,Null
CVE-2013-0431,"Unspecified vulnerability in the Java Runtime Environment (JRE) component in Oracle Java SE 7 through Update 11, and OpenJDK 7, allows user-assisted remote attackers to bypass the Java security sandbox via unspecified vectors related to JMX, aka ""Issue 52,"" a different vulnerability than CVE-2013-1490.","['cpe:2.3:a:oracle:jre:1.7.0:update9:*:*:*:*:*:*', 'cpe:2.3:a:oracle:jre:1.7.0:update6:*:*:*:*:*:*', 'cpe:2.3:a:oracle:jre:1.7.0:update3:*:*:*:*:*:*', 'cpe:2.3:a:oracle:jre:1.7.0:update10:*:*:*:*:*:*', 'cpe:2.3:a:oracle:jre:1.7.0:update11:*:*:*:*:*:*', 'cpe:2.3:a:oracle:jre:1.7.0:update2:*:*:*:*:*:*', 'cpe:2.3:a:oracle:jre:1.7.0:update5:*:*:*:*:*:*', 'cpe:2.3:a:oracle:jre:1.7.0:update4:*:*:*:*:*:*', 'cpe:2.3:a:oracle:jre:1.7.0:update7:*:*:*:*:*:*', 'cpe:2.3:a:oracle:jre:1.7.0:update1:*:*:*:*:*:*', 'cpe:2.3:a:oracle:jre:1.7.0:-:*:*:*:*:*:*', 'cpe:2.3:a:oracle:openjdk:7:-:*:*:*:*:*:*']",NETWORK,5,10,False,False,False,Null
